"小学校１年の時に６年生の女の子たちに遊んでもらってたんだけど、「3-5は?」ってニヤニヤした顔で質問されて「-2」って普通に答えたら向こうが理解してくれなくて、ぽかーんしてたの今でも覚えてる。笑　まさか中学校まで""マイナス""を習わないなんて思いもしなかった。","1"
"中学受験する人達は小学校4~5年生ぐらいから塾に行き始めるらしくて驚いた。","-0.5"
"実は人間以外の動物は圧倒的に人間よりも賢いんだけど、みんなばかなフリして人間をもてあそんでいるのだろう。","1"
"(※ぼくはアイデアはろくに出していません) (※ぼくはアイデアはろくに出していません) (※ぼくはアイデアはろくに出していません)","-1"
"ベトナムのお茶って日本のお茶と味似てるんだよね。向こうも緑茶だし","0.5"
"FBで知り合いっぽいの見つけたんだが中学の時と印象違いすぎて本当に知り合いなのかわからない…","-1"
"家族３人しかいないのに、現役PCマシンが5台とiPad2台って結構おかしい気がする。","0.5"
"もうじじいになって頭も十分に働かなくなってたら実験もくそもないかもしれないけど…笑　でもいきなり若いときみたいに頭が回りだすかもしれないしなぁ。","0.5"
"ニュージーランドで会った韓国人の女の子に挨拶でハグされたんだけど、韓国人ってそんなに積極的だったっけ？　って思った。NZの文化に染まってるだけかな。。","-0.5"
"雨に負けずに大学に行くには意外と雨弱い！と思い込む事が重要な事に気付いたから、「全然雨振ってねーわーっ！！！」って感じで傘ささずに大学行く事にした","0.5"
"中国語忘れないうちに中国の田舎の田舎に行ってみたい気もするけど","0.5"
"近親相姦の項を読んでたら、チンパンジーは離乳直後の息子の欲求不満を満たす為に、母親が息子と交尾するとか。   そこまでリスク冒して息子の欲求不満を満たす必要があるのが不思議だよな…","-1"
"Google画像検索で[子宮]って検索したらちょっとグロい画像多くて…","-1"
"ずっと自分で切るのはアレなので、4,5ヶ月に1回美容院行ってまともな髪型にすることにした。","0.5"
"もうちょっとスケジュール詰めればカンボジア、ラオスあたりも行けたな","-1"
"ヨーロッパで1日1万円はキツイかな…!?   今度ひでしすさんに詳しい事聞こう","0.5"
"羅平は本当に食べるところ見つけるの大変だった。街中歩いてまともなカフェが1軒あったけど。","-1"
"成都来て思ったけど、やっぱり上海と重慶は可愛い子多かったな。  田舎育ちの可愛い子が金持ちと結婚するために都会に出てくるらしい","1"
"10日で3万とか浪費し過ぎてヤバイ。食費が思った以上にかかってるな。移動費もそれなりだけど。","-1"
"まぁ不誠実でもなんでもいいけど、それが次に生かされてなきゃダメだよなぁ。","-0.5"
"詳しい事忘れたけど睡眠時間削るにしろ25時〜5時は寝てた方がいいとか聞くしなー。","-0.5"
"自分も孫生まれたらしっかり投資してあげよう。あげすぎるのはよくないけどね。","1"
"多分生まれつきじゃなくて成長と共に獲得してくものだと思うけど","-0.5"
"湯船に浸かりながら風呂の水飲む事で、外側内側から身体を温める。","1"
"お隣さんが３日前ぐらいから死にそうな咳してるんだけど大丈夫かなー","-1"
"来年ヨーロッパ行こうかと思ってるけど、さすがに来年までは続かんだろうな。","-0.5"
"NHKのWebニュース見ても、浜崎あゆみの事も局部切断事件の事も載ってないなぁ。","-0.5"
"隣で勉強してる子顔立ちもいいし、化粧もしてるのに、腕の毛が…","-1"
"あー、もう上手くいかねーww　髪洗って乾かしたらいい感じになったから、そのままスプレーかけてみたら徐々に崩れてくしww　やっぱり固めてからじゃないとダメかな…　夜、彼に聞くか。","-1"
"「おれはずっとTwitterやりたいから、一生死なない！！」　って言って不死の薬創ろうとする人出てこないかなー","0.5"
"目の前で勉強してる子、篠田麻理子似の顔で、脚めっちゃ細くて、PCのタイピングかなり速くて、、、やべー！！！　MacじゃなくてWin使ってるけど許すわー！！！！","1"
